venda;data_hora;cliente;mesa;item;produto;quantidade;valor_unit;desconto;total_item
9601;12/10/2022 20:30;CONSUMIDOR;M 3;56;TOSTADA SICILIANA 195G;1;20;0;20
9601;12/10/2022 20:30;CONSUMIDOR;M 3;121;PAO SOURDOUGH OVOS;1;15,5;0;15,5
9601;12/10/2022 20:30;CONSUMIDOR;M 3;125;SANDUICHE DE PEPERONI BRIE;1;29,5;0;29,5
9601;12/10/2022 20:30;CONSUMIDOR;M 3;286;AGUA MINERAL S/GAS 500ML;2;5,99;0;11,98
9601;12/10/2022 20:30;CONSUMIDOR;M 3;386;CAFE COLMEIA P 70ML;2;9,5;0;19
9601;12/10/2022 20:30;CONSUMIDOR;M 3;387;PAO DE QUEIJO;1;6,5;0;6,5
9603;12/10/2022 20:53;CONSUMIDOR;M 27;116;COUVE LIMAO ABACAXI HORTELA;1;16,5;0;16,5
9603;12/10/2022 20:53;CONSUMIDOR;M 27;125;SANDUICHE DE PEPERONI BRIE;1;29,5;0;29,5
9604;13/10/2022 07:24;CONSUMIDOR;M 3;32;COOKIES 80G;1;7;0;7
9604;13/10/2022 07:24;CONSUMIDOR;M 3;320;CROISSANT;1;10;0;26,5
9606;13/10/2022 10:05;CONSUMIDOR;M 6;120;BOWL DE IOGURTE FRUTAS AVEIA;1;13,5;0;13,5
9606;13/10/2022 10:05;CONSUMIDOR;M 6;320;CROISSANT;1;10;0;16,5
9606;13/10/2022 10:05;CONSUMIDOR;M 6;374;CAFE CATUAI VERMELHO G 200ML;2;11,5;0;23
9607;13/10/2022 10:18;CONSUMIDOR;M 7;320;CROISSANT;1;10;0;16,5
9607;13/10/2022 10:18;CONSUMIDOR;M 7;320;CROISSANT;1;10;0;19,5
9607;13/10/2022 10:18;CONSUMIDOR;M 7;377;CAFE COLMEIA C/ LEITE G 200ML;1;12,5;0;12,5
9607;13/10/2022 10:18;CONSUMIDOR;M 7;389;PASTEL DE NATA NUTELLA;1;9,8;0;9,8
9608;13/10/2022 10:35;CONSUMIDOR;M 6;127;SANDUICHE DE VEGETAIS HOMMUS;1;26,5;0;26,5
9608;13/10/2022 10:35;CONSUMIDOR;M 6;397;ABACAXI HORTELA 400 ML;1;15;0;15
9605;13/10/2022 10:35;CONSUMIDOR;M 3;217;Green Pink 250G;1;15;0;15
9605;13/10/2022 10:35;CONSUMIDOR;M 3;320;CROISSANT;1;10;0;19,5
9605;13/10/2022 10:35;CONSUMIDOR;M 3;320;CROISSANT;2;10;0;53
9605;13/10/2022 10:35;CONSUMIDOR;M 3;374;CAFE CATUAI VERMELHO G 200ML;1;11,5;0;11,5
9605;13/10/2022 10:35;CONSUMIDOR;M 3;374;CAFE CATUAI VERMELHO G 200ML;2;11,5;0;23
9610;13/10/2022 12:21;CONSUMIDOR;M 13;32;COOKIES 80G;1;7;0;7
9610;13/10/2022 12:21;CONSUMIDOR;M 13;113;COUVE ABACAXI AGUA DE COCO;1;17,5;0;17,5
9610;13/10/2022 12:21;CONSUMIDOR;M 13;114;ABACAXI CURCUMA GENGIBRE;1;16,5;0;16,5
9610;13/10/2022 12:21;CONSUMIDOR;M 13;320;CROISSANT;1;10;0;10
9610;13/10/2022 12:21;CONSUMIDOR;M 13;320;CROISSANT;1;10;0;16,5
9610;13/10/2022 12:21;CONSUMIDOR;M 13;320;CROISSANT;1;10;0;29,5
9609;13/10/2022 13:35;CONSUMIDOR;M 7;285;AGUA MINERAL C/GAS 500ML;2;6,99;0;13,98
9609;13/10/2022 13:35;CONSUMIDOR;M 7;374;CAFE CATUAI VERMELHO G 200ML;2;11,5;0;23
9611;13/10/2022 13:42;IFOOD;;37;FOLHADO MISTO COM TAMARA;1;16;0;16
9611;13/10/2022 13:42;IFOOD;;138;MINI CROISSANT 25G KIT C 5;1;24,5;0;24,5
9611;13/10/2022 13:42;IFOOD;;387;PAO DE QUEIJO;2;7,5;0;15
9612;13/10/2022 14:29;CONSUMIDOR;M 3;35;FOLHADO MACA 80G;1;14,5;0;14,5
9613;13/10/2022 15:41;IFOOD;;34;FOCACCIA FORMAGGIO 246G;1;22;0;22
9613;13/10/2022 15:41;IFOOD;;110;ABACAXI PEPINO PIMENTA 400ML;1;19;0;19
9613;13/10/2022 15:41;IFOOD;;398;QUICHE GONGORZOLA GOIABA;1;21,5;0;21,5
9614;13/10/2022 15:52;CONSUMIDOR;M 6;51;SOURDOUGH SEMI INTEGRAL 370G;1;16,5;0;16,5
9615;13/10/2022 16:55;CONSUMIDOR;M 3;35;FOLHADO MACA 80G;1;14,5;0;14,5
9615;13/10/2022 16:55;CONSUMIDOR;M 3;386;CAFE COLMEIA P 70ML;1;9,5;0;9,5
9616;13/10/2022 17:19;IFOOD;;54;SOURDOUGH AZEITONA E ALECRIM;1;19,5;0;19,5
9616;13/10/2022 17:19;IFOOD;;125;SANDUICHE DE PEPERONI BRIE;1;33,9;0;33,9
9616;13/10/2022 17:19;IFOOD;;138;MINI CROISSANT 25G KIT C 5;1;24,5;0;24,5
9618;13/10/2022 17:33;CONSUMIDOR;M 26;50;SOURDOUGH 369G;1;15,5;0;15,5
9618;13/10/2022 17:33;CONSUMIDOR;M 26;57;TORRADA FARINA 165G;1;14,5;0;14,5
9619;13/10/2022 18:44;CONSUMIDOR;M 7;32;COOKIES 80G;1;7;0;7
9619;13/10/2022 18:44;CONSUMIDOR;M 7;35;FOLHADO MACA 80G;1;14,5;0;14,5
9619;13/10/2022 18:44;CONSUMIDOR;M 7;57;TORRADA FARINA 165G;1;14,5;0;14,5
9619;13/10/2022 18:44;CONSUMIDOR;M 7;115;MACA GENGIBRE ESPINAFRE LIMAO;2;17,5;0;35
9620;13/10/2022 19:35;CONSUMIDOR;M 3;34;FOCACCIA FORMAGGIO 246G;1;20,5;0;20,5
9620;13/10/2022 19:35;CONSUMIDOR;M 3;112;CENOURA GENGIBRE LIMAO 400ML;1;16,5;0;16,5
9621;13/10/2022 19:36;CONSUMIDOR;M 6;54;SOURDOUGH AZEITONA E ALECRIM;1;17,5;0;17,5
9621;13/10/2022 19:36;CONSUMIDOR;M 6;138;MINI CROISSANT 25G KIT C 5;1;21;0;21
9621;13/10/2022 19:36;CONSUMIDOR;M 6;285;AGUA MINERAL C/GAS 500ML;1;6,99;0;6,99
9622;13/10/2022 20:03;CONSUMIDOR;M 7;32;COOKIES 80G;1;7;0;7
9622;13/10/2022 20:03;CONSUMIDOR;M 7;34;FOCACCIA FORMAGGIO 246G;1;20,5;0;20,5
9622;13/10/2022 20:03;CONSUMIDOR;M 7;56;TOSTADA SICILIANA 195G;1;20;0;20
9622;13/10/2022 20:03;CONSUMIDOR;M 7;125;SANDUICHE DE PEPERONI BRIE;1;29,5;0;29,5
9623;13/10/2022 20:49;CONSUMIDOR;M 3;37;FOLHADO MISTO COM TAMARA;1;14;0;14
9623;13/10/2022 20:49;CONSUMIDOR;M 3;56;TOSTADA SICILIANA 195G;1;20;0;20
9624;13/10/2022 20:53;IFOOD;;42;PASTEL DE NATA 60G;1;8,5;0;8,5
9624;13/10/2022 20:53;IFOOD;;58;TARTELETE DE MORANGO 120G;1;21;0;21
9624;13/10/2022 20:53;IFOOD;;126;SANDUICHE MISTO MOSTARDA NO;1;27;0;27
9624;13/10/2022 20:53;IFOOD;;129;QUICHE DE FRANGO ALHO PORO;1;21,5;0;21,5
9624;13/10/2022 20:53;IFOOD;;387;PAO DE QUEIJO;1;6,5;0;6,5
9625;13/10/2022 20:55;IFOOD;;41;MINI PAIN AU CHOCOLAT 35G;1;7,5;0;7,5
9625;13/10/2022 20:55;IFOOD;;54;SOURDOUGH AZEITONA E ALECRIM;1;19,5;0;19,5
9625;13/10/2022 20:55;IFOOD;;145;MINI CROISSANT PAIN DE CHOC;1;24,5;0;24,5
9626;14/10/2022 07:31;CONSUMIDOR;M 3;384;CAFE CATUAI VERMELHO P 70ML;2;9,5;0;19
9627;14/10/2022 07:32;CONSUMIDOR;M 6;116;COUVE LIMAO ABACAXI HORTELA;1;16,5;0;16,5
9628;14/10/2022 10:17;CONSUMIDOR;M 7;42;PASTEL DE NATA 60G;1;8,5;0;8,5
9628;14/10/2022 10:17;CONSUMIDOR;M 7;116;COUVE LIMAO ABACAXI HORTELA;1;16,5;0;16,5
9628;14/10/2022 10:17;CONSUMIDOR;M 7;125;SANDUICHE DE PEPERONI BRIE;1;29,5;0;29,5
9629;14/10/2022 11:11;IFOOD;;121;PAO SOURDOUGH OVOS;2;18;0;36
9630;14/10/2022 11:15;IFOOD;;42;PASTEL DE NATA 60G;3;9,5;0;28,5
9630;14/10/2022 11:15;IFOOD;;45;PIZZA AL TAGLIO GORGONZOLA E;1;25,5;0;25,5
9630;14/10/2022 11:15;IFOOD;;321;CROISSANT IFOOD;2;12;0;59
9631;14/10/2022 12:34;CONSUMIDOR;M 3;131;QUICHE DE BACON SALADA VERDE;1;18,5;0;18,5
9631;14/10/2022 12:34;CONSUMIDOR;M 3;286;AGUA MINERAL S/GAS 500ML;1;5,99;0;5,99
9633;14/10/2022 12:35;CONSUMIDOR;M 7;56;TOSTADA SICILIANA 195G;1;20;0;20
9633;14/10/2022 12:35;CONSUMIDOR;M 7;177;COCA COLA LATA 350 ML;1;6,5;0;6,5
9632;14/10/2022 12:37;CONSUMIDOR;M 6;56;TOSTADA SICILIANA 195G;1;20;0;20
9632;14/10/2022 12:37;CONSUMIDOR;M 6;144;LARANJA 400 ML;1;14,5;0;14,5
9634;14/10/2022 13:16;CONSUMIDOR;M 13;51;SOURDOUGH SEMI INTEGRAL 370G;1;16,5;0;16,5
9634;14/10/2022 13:16;CONSUMIDOR;M 13;331;MINI GELEIA DE MANGA E;1;13;0;13
9635;14/10/2022 14:01;CONSUMIDOR;M 3;42;PASTEL DE NATA 60G;1;8,5;0;8,5
9635;14/10/2022 14:01;CONSUMIDOR;M 3;320;CROISSANT;2;10;0;20
9637;14/10/2022 14:58;IFOOD;;50;SOURDOUGH 369G;1;17,5;0;17,5
9637;14/10/2022 14:58;IFOOD;;54;SOURDOUGH AZEITONA E ALECRIM;1;19,5;0;19,5
9636;14/10/2022 14:59;CONSUMIDOR;M 17;32;COOKIES 80G;1;7;0;7
9636;14/10/2022 14:59;CONSUMIDOR;M 17;177;COCA COLA LATA 350 ML;1;6,5;0;6,5
9636;14/10/2022 14:59;CONSUMIDOR;M 17;320;CROISSANT;1;10;0;26,5
9638;14/10/2022 15:03;IFOOD;;30;BOMBOLONI DOCE DE LEITE 80G;1;13,8;0;13,8
9638;14/10/2022 15:03;IFOOD;;142;PIZZA AL TAGLIO PEPPERONI 210G;1;25,5;0;25,5
9639;14/10/2022 15:41;CONSUMIDOR;M 3;320;CROISSANT;1;10;0;26,5
9640;14/10/2022 16:23;CONSUMIDOR;M 6;50;SOURDOUGH 369G;1;15,5;0;15,5
9642;14/10/2022 16:28;CONSUMIDOR;M 26;33;CROISSANT  AMENDOAS 100G;1;14,8;0;14,8
9642;14/10/2022 16:28;CONSUMIDOR;M 26;35;FOLHADO MACA 80G;1;14,5;0;14,5
9642;14/10/2022 16:28;CONSUMIDOR;M 26;42;PASTEL DE NATA 60G;1;8,5;0;8,5
9641;14/10/2022 16:47;CONSUMIDOR;M 3;39;MINI CROISSANT 25G;2;4,2;0;8,4
9641;14/10/2022 16:47;CONSUMIDOR;M 3;138;MINI CROISSANT 25G KIT C 5;1;21;0;21
9641;14/10/2022 16:47;CONSUMIDOR;M 3;358;ADICIONAL DE GORGONZOLA;1;2;0;2
9646;14/10/2022 17:19;CONSUMIDOR;M 21;35;FOLHADO MACA 80G;1;14,5;0;14,5
9647;14/10/2022 17:22;IFOOD;;321;CROISSANT IFOOD;5;12;0;60
9648;14/10/2022 17:25;IFOOD;;30;BOMBOLONI DOCE DE LEITE 80G;2;13,8;0;27,6
9648;14/10/2022 17:25;IFOOD;;42;PASTEL DE NATA 60G;4;9,5;0;38
9648;14/10/2022 17:25;IFOOD;;51;SOURDOUGH SEMI INTEGRAL 370G;1;18,5;0;18,5
9648;14/10/2022 17:25;IFOOD;;321;CROISSANT IFOOD;4;12;0;48
9649;14/10/2022 17:28;IFOOD;;36;FOLHADO FRANGO 160G;1;16;0;16
9649;14/10/2022 17:28;IFOOD;;41;MINI PAIN AU CHOCOLAT 35G;1;7,5;0;7,5
9649;14/10/2022 17:28;IFOOD;;45;PIZZA AL TAGLIO GORGONZOLA E;1;25,5;0;25,5
9649;14/10/2022 17:28;IFOOD;;177;COCA COLA LATA 350 ML;1;7,5;0;7,5
9649;14/10/2022 17:28;IFOOD;;288;PALMIER FOLHADO FRANCES;1;8,5;0;8,5
9650;14/10/2022 17:37;CONSUMIDOR;M 17;41;MINI PAIN AU CHOCOLAT 35G;2;6,5;0;13
9651;14/10/2022 17:38;CONSUMIDOR;M 26;42;PASTEL DE NATA 60G;1;8,5;0;8,5
9645;14/10/2022 17:55;CONSUMIDOR;M 3;35;FOLHADO MACA 80G;1;14,5;0;14,5
9645;14/10/2022 17:55;CONSUMIDOR;M 3;45;PIZZA AL TAGLIO GORGONZOLA E;1;22;0;22
9645;14/10/2022 17:55;CONSUMIDOR;M 3;56;TOSTADA SICILIANA 195G;1;20;0;20
9645;14/10/2022 17:55;CONSUMIDOR;M 3;125;SANDUICHE DE PEPERONI BRIE;1;29,5;0;29,5
9645;14/10/2022 17:55;CONSUMIDOR;M 3;142;PIZZA AL TAGLIO PEPPERONI 210G;1;22;0;22
9645;14/10/2022 17:55;CONSUMIDOR;M 3;177;COCA COLA LATA 350 ML;1;6,5;0;6,5
9645;14/10/2022 17:55;CONSUMIDOR;M 3;224;VH CAMINO DE CHILE CABERNET;2;15,99;0;31,98
9645;14/10/2022 17:55;CONSUMIDOR;M 3;285;AGUA MINERAL C/GAS 500ML;1;6,99;0;6,99
9645;14/10/2022 17:55;CONSUMIDOR;M 3;397;ABACAXI HORTELA 400 ML;1;15;0;15
9655;14/10/2022 18:03;CONSUMIDOR;M 24;50;SOURDOUGH 369G;1;15,5;0;15,5
9655;14/10/2022 18:03;CONSUMIDOR;M 24;324;PAO ITALIANO;1;16;0;16
9653;14/10/2022 18:12;CONSUMIDOR;M 17;29;BOMBOLONI NUTELLA 80G;1;12;0;12
9653;14/10/2022 18:12;CONSUMIDOR;M 17;30;BOMBOLONI DOCE DE LEITE 80G;1;12;0;12
9653;14/10/2022 18:12;CONSUMIDOR;M 17;383;CAFE CATUAI VERMELHO C/LEITE P;1;10,5;0;10,5
9654;14/10/2022 18:12;CONSUMIDOR;M 19;30;BOMBOLONI DOCE DE LEITE 80G;1;12;0;12
9654;14/10/2022 18:12;CONSUMIDOR;M 19;383;CAFE CATUAI VERMELHO C/LEITE P;1;10,5;0;10,5
9656;14/10/2022 18:13;CONSUMIDOR;M 3;57;TORRADA FARINA 165G;1;14,5;0;14,5
9656;14/10/2022 18:13;CONSUMIDOR;M 3;320;CROISSANT;1;10;0;26,5
9657;14/10/2022 18:37;IFOOD;;321;CROISSANT IFOOD;1;12;0;29,5
9658;14/10/2022 18:38;IFOOD;;45;PIZZA AL TAGLIO GORGONZOLA E;1;25,5;0;25,5
9658;14/10/2022 18:38;IFOOD;;142;PIZZA AL TAGLIO PEPPERONI 210G;1;25,5;0;25,5
9659;14/10/2022 18:39;IFOOD;;35;FOLHADO MACA 80G;1;16,7;0;16,7
9659;14/10/2022 18:39;IFOOD;;129;QUICHE DE FRANGO ALHO PORO;1;21,5;0;21,5
9652;14/10/2022 19:27;CONSUMIDOR;M 23;30;BOMBOLONI DOCE DE LEITE 80G;1;12;0;12
9652;14/10/2022 19:27;CONSUMIDOR;M 23;57;TORRADA FARINA 165G;1;14,5;0;14,5
9652;14/10/2022 19:27;CONSUMIDOR;M 23;144;LARANJA 400 ML;1;14,5;0;14,5
9652;14/10/2022 19:27;CONSUMIDOR;M 23;320;CROISSANT;1;10;0;26,5
9652;14/10/2022 19:27;CONSUMIDOR;M 23;374;CAFE CATUAI VERMELHO G 200ML;1;11,5;0;11,5
9660;14/10/2022 19:29;IFOOD;;42;PASTEL DE NATA 60G;1;9,5;0;9,5
9660;14/10/2022 19:29;IFOOD;;324;PAO ITALIANO;1;17,5;0;17,5
9662;14/10/2022 20:15;CONSUMIDOR;M 3;129;QUICHE DE FRANGO ALHO PORO;1;18,5;0;18,5
9661;14/10/2022 20:16;CONSUMIDOR;M 17;42;PASTEL DE NATA 60G;1;8,5;0;8,5
9661;14/10/2022 20:16;CONSUMIDOR;M 17;56;TOSTADA SICILIANA 195G;1;20;0;20
9661;14/10/2022 20:16;CONSUMIDOR;M 17;145;MINI CROISSANT PAIN DE CHOC;1;21;0;21
9663;14/10/2022 20:27;CONSUMIDOR;M 21;129;QUICHE DE FRANGO ALHO PORO;1;18,5;0;18,5
9663;14/10/2022 20:27;CONSUMIDOR;M 21;131;QUICHE DE BACON SALADA VERDE;1;18,5;0;18,5
9663;14/10/2022 20:27;CONSUMIDOR;M 21;174;COCA COLA ZERO LATA 350 ML;1;6,5;0;6,5
9665;15/10/2022 07:59;CONSUMIDOR;M 6;50;SOURDOUGH 369G;1;15,5;0;15,5
9665;15/10/2022 07:59;CONSUMIDOR;M 6;320;CROISSANT;2;10;0;20
9666;15/10/2022 08:04;CONSUMIDOR;M 7;138;MINI CROISSANT 25G KIT C 5;1;21;0;21
9664;15/10/2022 08:27;CONSUMIDOR;M 3;124;SELECAO DE PAES GELEIA;1;16,5;0;16,5
9664;15/10/2022 08:27;CONSUMIDOR;M 3;125;SANDUICHE DE PEPERONI BRIE;1;29,5;0;29,5
9664;15/10/2022 08:27;CONSUMIDOR;M 3;209;OVOS COM BACON E BRIE;1;17,5;0;17,5
9664;15/10/2022 08:27;CONSUMIDOR;M 3;291;CESTA 25X35 MADEIRA;1;35;0;35
9664;15/10/2022 08:27;CONSUMIDOR;M 3;320;CROISSANT;1;10;0;29,5
9664;15/10/2022 08:27;CONSUMIDOR;M 3;327;MINI GELEIA DE ABACAXI COM;1;13;0;13
9664;15/10/2022 08:27;CONSUMIDOR;M 3;374;CAFE CATUAI VERMELHO G 200ML;1;11,5;0;11,5
9664;15/10/2022 08:27;CONSUMIDOR;M 3;387;PAO DE QUEIJO;3;6,5;0;19,5
9667;15/10/2022 08:31;CONSUMIDOR;M 6;116;COUVE LIMAO ABACAXI HORTELA;1;16,5;0;16,5
9667;15/10/2022 08:31;CONSUMIDOR;M 6;320;CROISSANT;1;10;0;26,5
9668;15/10/2022 08:32;CONSUMIDOR;M 13;116;COUVE LIMAO ABACAXI HORTELA;1;16,5;0;16,5
9668;15/10/2022 08:32;CONSUMIDOR;M 13;320;CROISSANT;1;10;0;26,5
9669;15/10/2022 09:35;CONSUMIDOR;M 7;33;CROISSANT  AMENDOAS 100G;1;14,8;0;14,8
9669;15/10/2022 09:35;CONSUMIDOR;M 7;35;FOLHADO MACA 80G;1;14,5;0;14,5
9669;15/10/2022 09:35;CONSUMIDOR;M 7;51;SOURDOUGH SEMI INTEGRAL 370G;1;16,5;0;16,5
9669;15/10/2022 09:35;CONSUMIDOR;M 7;324;PAO ITALIANO;1;16;0;16
9670;15/10/2022 09:38;CONSUMIDOR;M 3;138;MINI CROISSANT 25G KIT C 5;1;21;0;21
9670;15/10/2022 09:38;CONSUMIDOR;M 3;300;MINI GELEIA DE PIMENTA;1;13;0;13
9670;15/10/2022 09:38;CONSUMIDOR;M 3;331;MINI GELEIA DE MANGA E;1;13;0;13
9670;15/10/2022 09:38;CONSUMIDOR;M 3;332;MINI GELEIA DE PIMENTA E;1;13;0;13
9644;15/10/2022 10:29;CONSUMIDOR;M 26;222;VH CAMINO DE CHILE CABERNET;1;35,99;0;35,99
9671;15/10/2022 11:20;CONSUMIDOR;M 6;29;BOMBOLONI NUTELLA 80G;1;12;0;12
9671;15/10/2022 11:20;CONSUMIDOR;M 6;131;QUICHE DE BACON SALADA VERDE;1;18,5;0;18,5
9671;15/10/2022 11:20;CONSUMIDOR;M 6;286;AGUA MINERAL S/GAS 500ML;1;5,99;0;5,99
9673;15/10/2022 11:48;CONSUMIDOR;M 3;121;PAO SOURDOUGH OVOS;1;15,5;0;15,5
9673;15/10/2022 11:48;CONSUMIDOR;M 3;144;LARANJA 400 ML;1;14,5;0;14,5
9673;15/10/2022 11:48;CONSUMIDOR;M 3;320;CROISSANT;1;10;0;26,5
9673;15/10/2022 11:48;CONSUMIDOR;M 3;374;CAFE CATUAI VERMELHO G 200ML;1;11,5;0;11,5
9676;15/10/2022 12:43;IFOOD;;39;MINI CROISSANT 25G;10;5;0;50
9677;15/10/2022 12:46;IFOOD;;30;BOMBOLONI DOCE DE LEITE 80G;1;13,8;0;13,8
9677;15/10/2022 12:46;IFOOD;;320;CROISSANT;2;12;0;24
9678;15/10/2022 12:48;IFOOD;;124;SELECAO DE PAES GELEIA;1;17,5;0;17,5
9678;15/10/2022 12:48;IFOOD;;320;CROISSANT;1;12;0;12
9679;15/10/2022 12:50;IFOOD;;50;SOURDOUGH 369G;2;17,5;0;35
9674;15/10/2022 12:52;CONSUMIDOR;M 7;42;PASTEL DE NATA 60G;1;8,5;0;8,5
9674;15/10/2022 12:52;CONSUMIDOR;M 7;56;TOSTADA SICILIANA 195G;1;20;0;20
9674;15/10/2022 12:52;CONSUMIDOR;M 7;126;SANDUICHE MISTO MOSTARDA NO;1;23,5;0;23,5
9674;15/10/2022 12:52;CONSUMIDOR;M 7;130;QUICHE DE TOMATE SECO SALADA;1;18,5;0;18,5
9674;15/10/2022 12:52;CONSUMIDOR;M 7;374;CAFE CATUAI VERMELHO G 200ML;2;11,5;0;23
9675;15/10/2022 12:54;CONSUMIDOR;M 6;42;PASTEL DE NATA 60G;1;8,5;0;8,5
9675;15/10/2022 12:54;CONSUMIDOR;M 6;286;AGUA MINERAL S/GAS 500ML;1;5,99;0;5,99
9675;15/10/2022 12:54;CONSUMIDOR;M 6;320;CROISSANT;1;10;0;26,5
9681;15/10/2022 13:49;IFOOD;;50;SOURDOUGH 369G;1;17,5;0;17,5
9681;15/10/2022 13:49;IFOOD;;324;PAO ITALIANO;1;17,5;0;17,5
9682;15/10/2022 15:20;CONSUMIDOR;M 28;51;SOURDOUGH SEMI INTEGRAL 370G;3;16,5;0;49,5
9683;15/10/2022 15:23;CONSUMIDOR;M 13;42;PASTEL DE NATA 60G;1;8,5;0;8,5
9683;15/10/2022 15:23;CONSUMIDOR;M 13;285;AGUA MINERAL C/GAS 500ML;1;6,99;0;6,99
9683;15/10/2022 15:23;CONSUMIDOR;M 13;375;CAFE COLMEIA G 200ML;1;11,5;0;11,5
9684;15/10/2022 15:33;CONSUMIDOR;M 3;51;SOURDOUGH SEMI INTEGRAL 370G;1;16,5;0;16,5
9685;15/10/2022 15:34;CONSUMIDOR;M 6;320;CROISSANT;1;10;0;26,5
9686;15/10/2022 16:16;CONSUMIDOR;M 17;374;CAFE CATUAI VERMELHO G 200ML;1;11,5;0;11,5
9687;15/10/2022 17:25;CONSUMIDOR;M 17;29;BOMBOLONI NUTELLA 80G;1;12;0;12
9687;15/10/2022 17:25;CONSUMIDOR;M 17;30;BOMBOLONI DOCE DE LEITE 80G;2;12;0;24
9687;15/10/2022 17:25;CONSUMIDOR;M 17;32;COOKIES 80G;1;7;0;7
9687;15/10/2022 17:25;CONSUMIDOR;M 17;45;PIZZA AL TAGLIO GORGONZOLA E;1;22;0;22
9687;15/10/2022 17:25;CONSUMIDOR;M 17;125;SANDUICHE DE PEPERONI BRIE;1;29,5;0;29,5
9687;15/10/2022 17:25;CONSUMIDOR;M 17;144;LARANJA 400 ML;1;14,5;0;14,5
9687;15/10/2022 17:25;CONSUMIDOR;M 17;375;CAFE COLMEIA G 200ML;1;11,5;0;11,5
9687;15/10/2022 17:25;CONSUMIDOR;M 17;377;CAFE COLMEIA C/ LEITE G 200ML;1;12,5;0;12,5
9688;15/10/2022 17:38;CONSUMIDOR;M 21;32;COOKIES 80G;1;7;0;7
9688;15/10/2022 17:38;CONSUMIDOR;M 21;129;QUICHE DE FRANGO ALHO PORO;1;18,5;0;18,5
9688;15/10/2022 17:38;CONSUMIDOR;M 21;142;PIZZA AL TAGLIO PEPPERONI 210G;1;22;0;22
9688;15/10/2022 17:38;CONSUMIDOR;M 21;397;ABACAXI HORTELA 400 ML;1;15;0;15
9689;15/10/2022 17:39;CONSUMIDOR;M 3;36;FOLHADO FRANGO 160G;1;14;0;14
9689;15/10/2022 17:39;CONSUMIDOR;M 3;116;COUVE LIMAO ABACAXI HORTELA;1;16,5;0;16,5
9689;15/10/2022 17:39;CONSUMIDOR;M 3;320;CROISSANT;1;10;0;26,5
9690;15/10/2022 17:55;CONSUMIDOR;M 26;384;CAFE CATUAI VERMELHO P 70ML;1;9,5;0;9,5
9692;15/10/2022 18:00;CONSUMIDOR;M 6;320;CROISSANT;1;10;0;19,5
9692;15/10/2022 18:00;CONSUMIDOR;M 6;320;CROISSANT;1;10;0;26,5
9692;15/10/2022 18:00;CONSUMIDOR;M 6;374;CAFE CATUAI VERMELHO G 200ML;1;11,5;0;11,5
9691;15/10/2022 18:43;CONSUMIDOR;M 3;174;COCA COLA ZERO LATA 350 ML;3;6,5;0;19,5
9691;15/10/2022 18:43;CONSUMIDOR;M 3;320;CROISSANT;1;10;0;29,5
9693;15/10/2022 18:46;CONSUMIDOR;M 21;42;PASTEL DE NATA 60G;1;8,5;0;8,5
9693;15/10/2022 18:46;CONSUMIDOR;M 21;58;TARTELETE DE MORANGO 120G;1;18,5;0;18,5
9693;15/10/2022 18:46;CONSUMIDOR;M 21;129;QUICHE DE FRANGO ALHO PORO;1;18,5;0;18,5
9693;15/10/2022 18:46;CONSUMIDOR;M 21;144;LARANJA 400 ML;1;14,5;0;14,5
9693;15/10/2022 18:46;CONSUMIDOR;M 21;175;SPRITE LATA 350 ML;2;6,5;0;13
9693;15/10/2022 18:46;CONSUMIDOR;M 21;320;CROISSANT;1;10;0;26,5
9693;15/10/2022 18:46;CONSUMIDOR;M 21;387;PAO DE QUEIJO;2;6,5;0;13
9693;15/10/2022 18:46;CONSUMIDOR;M 21;389;PASTEL DE NATA NUTELLA;1;9,8;0;9,8
9693;15/10/2022 18:46;CONSUMIDOR;M 21;397;ABACAXI HORTELA 400 ML;1;15;0;15
9698;15/10/2022 19:56;CONSUMIDOR;M 6;35;FOLHADO MACA 80G;1;14,5;0;14,5
9698;15/10/2022 19:56;CONSUMIDOR;M 6;50;SOURDOUGH 369G;1;15,5;0;15,5
9698;15/10/2022 19:56;CONSUMIDOR;M 6;324;PAO ITALIANO;1;16;0;16
9697;15/10/2022 19:57;CONSUMIDOR;M 3;57;TORRADA FARINA 165G;1;14,5;0;14,5
9697;15/10/2022 19:57;CONSUMIDOR;M 3;177;COCA COLA LATA 350 ML;1;6,5;0;6,5
9699;15/10/2022 20:00;CONSUMIDOR;M 3;53;SOURDOUGH GERGELIM 370G;1;17,5;0;17,5
9701;15/10/2022 20:03;IFOOD;;33;CROISSANT  AMENDOAS 100G;1;16;0;16
9701;15/10/2022 20:03;IFOOD;;35;FOLHADO MACA 80G;2;16,7;0;33,4
9701;15/10/2022 20:03;IFOOD;;321;CROISSANT IFOOD;1;12;0;12
9702;15/10/2022 20:05;IFOOD;;53;SOURDOUGH GERGELIM 370G;1;19,5;0;19,5
9702;15/10/2022 20:05;IFOOD;;54;SOURDOUGH AZEITONA E ALECRIM;1;19,5;0;19,5
9694;15/10/2022 20:08;CONSUMIDOR;M 16;42;PASTEL DE NATA 60G;1;8,5;0;8,5
9694;15/10/2022 20:08;CONSUMIDOR;M 16;112;CENOURA GENGIBRE LIMAO 400ML;1;16,5;0;16,5
9695;15/10/2022 20:09;CONSUMIDOR;M 23;112;CENOURA GENGIBRE LIMAO 400ML;1;16,5;0;16,5
